sku_code,country_code,local_part_number,local_launch_date,local_discontinue_date,is_available,created_at,source_system
MCF3B24LL/A,IT,MCF3B24T/A,2022-09-19,,Y,2026-04-17 15:11:39.195015,MDM_PRODUCT
MCF3B24LL/A,ES,MCF3B24Y/A,2022-09-18,,Y,2026-04-17 15:11:39.195019,MDM_PRODUCT
MCF3B24LL/A,NL,MCF3B24N/A,2022-09-18,,Y,2026-04-17 15:11:39.195023,MDM_PRODUCT
MCF3B24LL/A,SE,MCF3B24KS/A,2022-09-21,,Y,2026-04-17 15:11:39.195027,MDM_PRODUCT
MCF3B24LL/A,CH,MCF3B24ZD/A,2022-09-21,,Y,2026-04-17 15:11:39.195031,MDM_PRODUCT
MCF3B24LL/A,BE,MCF3B24BFN/A,2022-09-20,,Y,2026-04-17 15:11:39.195035,MDM_PRODUCT
MCF3B24LL/A,NO,MCF3B24H/A,2022-09-25,,Y,2026-04-17 15:11:39.195039,MDM_PRODUCT
MCF3B24LL/A,DK,MCF3B24DK/A,2022-09-19,,Y,2026-04-17 15:11:39.195042,MDM_PRODUCT
MCF3B24LL/A,FI,MCF3B24KN/A,2022-09-24,,Y,2026-04-17 15:11:39.195046,MDM_PRODUCT
MCF3B24LL/A,IE,MCF3B24B/A,2022-09-25,,Y,2026-04-17 15:11:39.195053,MDM_PRODUCT
MCF3B24LL/A,AT,MCF3B24ZD/A,2022-09-20,,Y,2026-04-17 15:11:39.195057,MDM_PRODUCT
MCF3B24LL/A,PL,MCF3B24ZE/A,2022-09-25,,Y,2026-04-17 15:11:39.195061,MDM_PRODUCT
MCF3B24LL/A,TR,MCF3B24TU/A,2022-10-03,,Y,2026-04-17 15:11:39.195065,MDM_PRODUCT
MCF3B24LL/A,ZA,MCF3B24XA/A,2022-10-09,,Y,2026-04-17 15:11:39.195069,MDM_PRODUCT
MCF3B24LL/A,IL,MCF3B24HB/A,2022-09-26,,Y,2026-04-17 15:11:39.195072,MDM_PRODUCT
MCF3B24LL/A,JP,MCF3B24J/A,2022-09-18,,Y,2026-04-17 15:11:39.195076,MDM_PRODUCT
MCF3B24LL/A,CN,MCF3B24CH/A,2022-09-21,,Y,2026-04-17 15:11:39.195080,MDM_PRODUCT
MCF3B24LL/A,HK,MCF3B24ZP/A,2022-09-23,,Y,2026-04-17 15:11:39.195084,MDM_PRODUCT
MCF3B24LL/A,TW,MCF3B24FE/A,2022-09-23,,Y,2026-04-17 15:11:39.195088,MDM_PRODUCT
MCF3B24LL/A,KR,MCF3B24KH/A,2022-09-19,,Y,2026-04-17 15:11:39.195091,MDM_PRODUCT
MCF3B24LL/A,IN,MCF3B24HN/A,2022-10-06,,Y,2026-04-17 15:11:39.195095,MDM_PRODUCT
MCF3B24LL/A,AU,MCF3B24X/A,2022-09-17,,Y,2026-04-17 15:11:39.195099,MDM_PRODUCT
MCF3B24LL/A,NZ,MCF3B24X/A,2022-09-21,,Y,2026-04-17 15:11:39.195103,MDM_PRODUCT
MCF3B24LL/A,SG,MCF3B24ZA/A,2022-09-22,,Y,2026-04-17 15:11:39.195107,MDM_PRODUCT
MCF3B24LL/A,MY,MCF3B24D/A,2022-10-05,,Y,2026-04-17 15:11:39.195110,MDM_PRODUCT
MCF3B24LL/A,TH,MCF3B24TH/A,2022-10-12,,Y,2026-04-17 15:11:39.195119,MDM_PRODUCT
MCF3B24LL/A,AE,MCF3B24AB/A,2022-09-26,,Y,2026-04-17 15:11:39.195122,MDM_PRODUCT
MCF3B24LL/A,SA,MCF3B24AB/A,2022-09-26,,Y,2026-04-17 15:11:39.195126,MDM_PRODUCT
MCE54B0LL/A,US,MCE54B0LL/A,2022-09-16,,Y,2026-04-17 15:11:39.195181,MDM_PRODUCT
MCE54B0LL/A,CA,MCE54B0VC/A,2022-09-17,,Y,2026-04-17 15:11:39.195185,MDM_PRODUCT
MCE54B0LL/A,MX,MCE54B0LM/A,2022-09-26,,Y,2026-04-17 15:11:39.195189,MDM_PRODUCT
MCE54B0LL/A,BR,MCE54B0BZ/A,2022-09-28,,Y,2026-04-17 15:11:39.195196,MDM_PRODUCT
MCE54B0LL/A,UK,MCE54B0B/A,2022-09-19,,Y,2026-04-17 15:11:39.195199,MDM_PRODUCT
MCE54B0LL/A,DE,MCE54B0ZD/A,2022-09-18,,Y,2026-04-17 15:11:39.195203,MDM_PRODUCT
MCE54B0LL/A,FR,MCE54B0NF/A,2022-09-17,,Y,2026-04-17 15:11:39.195207,MDM_PRODUCT
MCE54B0LL/A,IT,MCE54B0T/A,2022-09-18,,Y,2026-04-17 15:11:39.195211,MDM_PRODUCT
MCE54B0LL/A,ES,MCE54B0Y/A,2022-09-17,,Y,2026-04-17 15:11:39.195215,MDM_PRODUCT
MCE54B0LL/A,NL,MCE54B0N/A,2022-09-17,,Y,2026-04-17 15:11:39.195219,MDM_PRODUCT
MCE54B0LL/A,SE,MCE54B0KS/A,2022-09-22,,Y,2026-04-17 15:11:39.195222,MDM_PRODUCT
MCE54B0LL/A,CH,MCE54B0ZD/A,2022-09-22,,Y,2026-04-17 15:11:39.195226,MDM_PRODUCT
MCE54B0LL/A,BE,MCE54B0BFN/A,2022-09-20,,Y,2026-04-17 15:11:39.195230,MDM_PRODUCT
MCE54B0LL/A,NO,MCE54B0H/A,2022-09-22,,Y,2026-04-17 15:11:39.195234,MDM_PRODUCT
MCE54B0LL/A,DK,MCE54B0DK/A,2022-09-23,,Y,2026-04-17 15:11:39.195238,MDM_PRODUCT
MCE54B0LL/A,FI,MCE54B0KN/A,2022-09-22,,Y,2026-04-17 15:11:39.195241,MDM_PRODUCT
MCE54B0LL/A,IE,MCE54B0B/A,2022-09-19,,Y,2026-04-17 15:11:39.195245,MDM_PRODUCT
MCE54B0LL/A,AT,MCE54B0ZD/A,2022-09-24,,Y,2026-04-17 15:11:39.195249,MDM_PRODUCT
MCE54B0LL/A,PL,MCE54B0ZE/A,2022-09-23,,Y,2026-04-17 15:11:39.195253,MDM_PRODUCT
MCE54B0LL/A,TR,MCE54B0TU/A,2022-09-25,,Y,2026-04-17 15:11:39.195257,MDM_PRODUCT
MCE54B0LL/A,ZA,MCE54B0XA/A,2022-10-08,,Y,2026-04-17 15:11:39.195261,MDM_PRODUCT
MCE54B0LL/A,IL,MCE54B0HB/A,2022-09-29,,Y,2026-04-17 15:11:39.195264,MDM_PRODUCT
MCE54B0LL/A,JP,MCE54B0J/A,2022-09-19,,Y,2026-04-17 15:11:39.195268,MDM_PRODUCT
MCE54B0LL/A,CN,MCE54B0CH/A,2022-09-19,,Y,2026-04-17 15:11:39.195272,MDM_PRODUCT
MCE54B0LL/A,HK,MCE54B0ZP/A,2022-09-17,,Y,2026-04-17 15:11:39.195276,MDM_PRODUCT
MCE54B0LL/A,TW,MCE54B0FE/A,2022-09-23,,Y,2026-04-17 15:11:39.195280,MDM_PRODUCT
MCE54B0LL/A,KR,MCE54B0KH/A,2022-09-20,,Y,2026-04-17 15:11:39.195283,MDM_PRODUCT
MCE54B0LL/A,IN,MCE54B0HN/A,2022-10-07,,Y,2026-04-17 15:11:39.195287,MDM_PRODUCT
MCE54B0LL/A,AU,MCE54B0X/A,2022-09-19,,Y,2026-04-17 15:11:39.195291,MDM_PRODUCT
MCE54B0LL/A,NZ,MCE54B0X/A,2022-09-24,,Y,2026-04-17 15:11:39.195295,MDM_PRODUCT
MCE54B0LL/A,SG,MCE54B0ZA/A,2022-09-20,,Y,2026-04-17 15:11:39.195299,MDM_PRODUCT
MCE54B0LL/A,MY,MCE54B0D/A,2022-10-01,,Y,2026-04-17 15:11:39.195302,MDM_PRODUCT
MCE54B0LL/A,TH,MCE54B0TH/A,2022-10-12,,Y,2026-04-17 15:11:39.195306,MDM_PRODUCT
MCE54B0LL/A,AE,MCE54B0AB/A,2022-09-24,,Y,2026-04-17 15:11:39.195310,MDM_PRODUCT
MCE54B0LL/A,SA,MCE54B0AB/A,2022-09-29,,Y,2026-04-17 15:11:39.195314,MDM_PRODUCT
M944C25LL/A,US,M944C25LL/A,2022-09-16,,Y,2026-04-17 15:11:39.195337,MDM_PRODUCT
M944C25LL/A,CA,M944C25VC/A,2022-09-19,,Y,2026-04-17 15:11:39.195341,MDM_PRODUCT
M944C25LL/A,MX,M944C25LM/A,2022-09-26,,Y,2026-04-17 15:11:39.195345,MDM_PRODUCT
M944C25LL/A,BR,M944C25BZ/A,2022-10-05,,Y,2026-04-17 15:11:39.195348,MDM_PRODUCT
M944C25LL/A,UK,M944C25B/A,2022-09-18,,Y,2026-04-17 15:11:39.195352,MDM_PRODUCT
M944C25LL/A,DE,M944C25ZD/A,2022-09-17,,Y,2026-04-17 15:11:39.195357,MDM_PRODUCT
M944C25LL/A,FR,M944C25NF/A,2022-09-18,,Y,2026-04-17 15:11:39.195363,MDM_PRODUCT
M944C25LL/A,IT,M944C25T/A,2022-09-17,,Y,2026-04-17 15:11:39.195367,MDM_PRODUCT
M944C25LL/A,ES,M944C25Y/A,2022-09-18,,Y,2026-04-17 15:11:39.195371,MDM_PRODUCT
M944C25LL/A,NL,M944C25N/A,2022-09-18,,Y,2026-04-17 15:11:39.195374,MDM_PRODUCT
M944C25LL/A,SE,M944C25KS/A,2022-09-24,,Y,2026-04-17 15:11:39.195378,MDM_PRODUCT
M944C25LL/A,CH,M944C25ZD/A,2022-09-24,,Y,2026-04-17 15:11:39.195382,MDM_PRODUCT
M944C25LL/A,BE,M944C25BFN/A,2022-09-26,,Y,2026-04-17 15:11:39.195386,MDM_PRODUCT
M944C25LL/A,NO,M944C25H/A,2022-09-26,,Y,2026-04-17 15:11:39.195390,MDM_PRODUCT
M944C25LL/A,DK,M944C25DK/A,2022-09-23,,Y,2026-04-17 15:11:39.195394,MDM_PRODUCT
M944C25LL/A,FI,M944C25KN/A,2022-09-25,,Y,2026-04-17 15:11:39.195398,MDM_PRODUCT
M944C25LL/A,IE,M944C25B/A,2022-09-21,,Y,2026-04-17 15:11:39.195401,MDM_PRODUCT
M944C25LL/A,AT,M944C25ZD/A,2022-09-24,,Y,2026-04-17 15:11:39.195405,MDM_PRODUCT
M944C25LL/A,PL,M944C25ZE/A,2022-09-21,,Y,2026-04-17 15:11:39.195412,MDM_PRODUCT
M944C25LL/A,TR,M944C25TU/A,2022-09-29,,Y,2026-04-17 15:11:39.195416,MDM_PRODUCT
M944C25LL/A,ZA,M944C25XA/A,2022-10-02,,Y,2026-04-17 15:11:39.195420,MDM_PRODUCT
M944C25LL/A,IL,M944C25HB/A,2022-09-28,,Y,2026-04-17 15:11:39.195423,MDM_PRODUCT
M944C25LL/A,JP,M944C25J/A,2022-09-17,,Y,2026-04-17 15:11:39.195427,MDM_PRODUCT
M944C25LL/A,CN,M944C25CH/A,2022-09-21,,Y,2026-04-17 15:11:39.195431,MDM_PRODUCT
M944C25LL/A,HK,M944C25ZP/A,2022-09-20,,Y,2026-04-17 15:11:39.195435,MDM_PRODUCT
M944C25LL/A,TW,M944C25FE/A,2022-09-19,,Y,2026-04-17 15:11:39.195438,MDM_PRODUCT
M944C25LL/A,KR,M944C25KH/A,2022-09-19,,Y,2026-04-17 15:11:39.195442,MDM_PRODUCT
M944C25LL/A,IN,M944C25HN/A,2022-09-30,,Y,2026-04-17 15:11:39.195448,MDM_PRODUCT
M944C25LL/A,AU,M944C25X/A,2022-09-19,,Y,2026-04-17 15:11:39.195451,MDM_PRODUCT
M944C25LL/A,NZ,M944C25X/A,2022-09-25,,Y,2026-04-17 15:11:39.195455,MDM_PRODUCT
M944C25LL/A,SG,M944C25ZA/A,2022-09-18,,Y,2026-04-17 15:11:39.195459,MDM_PRODUCT
M944C25LL/A,MY,M944C25D/A,2022-10-11,,Y,2026-04-17 15:11:39.195463,MDM_PRODUCT
M944C25LL/A,TH,M944C25TH/A,2022-10-04,,Y,2026-04-17 15:11:39.195467,MDM_PRODUCT
M944C25LL/A,AE,M944C25AB/A,2022-09-25,,Y,2026-04-17 15:11:39.195471,MDM_PRODUCT
M944C25LL/A,SA,M944C25AB/A,2022-09-28,,Y,2026-04-17 15:11:39.195475,MDM_PRODUCT
M41C250LL/A,US,M41C250LL/A,2022-09-16,,Y,2026-04-17 15:11:39.195501,MDM_PRODUCT
M41C250LL/A,CA,M41C250VC/A,2022-09-19,,Y,2026-04-17 15:11:39.195505,MDM_PRODUCT
M41C250LL/A,MX,M41C250LM/A,2022-09-21,,Y,2026-04-17 15:11:39.195509,MDM_PRODUCT
M41C250LL/A,BR,M41C250BZ/A,2022-10-02,,Y,2026-04-17 15:11:39.195512,MDM_PRODUCT
M41C250LL/A,UK,M41C250B/A,2022-09-18,,Y,2026-04-17 15:11:39.195516,MDM_PRODUCT
M41C250LL/A,DE,M41C250ZD/A,2022-09-18,,Y,2026-04-17 15:11:39.195520,MDM_PRODUCT
M41C250LL/A,FR,M41C250NF/A,2022-09-19,,Y,2026-04-17 15:11:39.195524,MDM_PRODUCT
M41C250LL/A,IT,M41C250T/A,2022-09-19,,Y,2026-04-17 15:11:39.195528,MDM_PRODUCT
M41C250LL/A,ES,M41C250Y/A,2022-09-18,,Y,2026-04-17 15:11:39.195532,MDM_PRODUCT
M41C250LL/A,NL,M41C250N/A,2022-09-18,,Y,2026-04-17 15:11:39.195535,MDM_PRODUCT
M41C250LL/A,SE,M41C250KS/A,2022-09-20,,Y,2026-04-17 15:11:39.195539,MDM_PRODUCT
M41C250LL/A,CH,M41C250ZD/A,2022-09-21,,Y,2026-04-17 15:11:39.195543,MDM_PRODUCT
M41C250LL/A,BE,M41C250BFN/A,2022-09-23,,Y,2026-04-17 15:11:39.195547,MDM_PRODUCT
M41C250LL/A,NO,M41C250H/A,2022-09-22,,Y,2026-04-17 15:11:39.195551,MDM_PRODUCT
M41C250LL/A,DK,M41C250DK/A,2022-09-19,,Y,2026-04-17 15:11:39.195555,MDM_PRODUCT
M41C250LL/A,FI,M41C250KN/A,2022-09-23,,Y,2026-04-17 15:11:39.195558,MDM_PRODUCT
M41C250LL/A,IE,M41C250B/A,2022-09-22,,Y,2026-04-17 15:11:39.195562,MDM_PRODUCT
M41C250LL/A,AT,M41C250ZD/A,2022-09-26,,Y,2026-04-17 15:11:39.195566,MDM_PRODUCT
M41C250LL/A,PL,M41C250ZE/A,2022-09-24,,Y,2026-04-17 15:11:39.195570,MDM_PRODUCT
M41C250LL/A,TR,M41C250TU/A,2022-09-29,,Y,2026-04-17 15:11:39.195574,MDM_PRODUCT
M41C250LL/A,ZA,M41C250XA/A,2022-10-10,,Y,2026-04-17 15:11:39.195578,MDM_PRODUCT
M41C250LL/A,IL,M41C250HB/A,2022-09-24,,Y,2026-04-17 15:11:39.195581,MDM_PRODUCT
M41C250LL/A,JP,M41C250J/A,2022-09-18,,Y,2026-04-17 15:11:39.195585,MDM_PRODUCT
M41C250LL/A,CN,M41C250CH/A,2022-09-19,,Y,2026-04-17 15:11:39.195589,MDM_PRODUCT
M41C250LL/A,HK,M41C250ZP/A,2022-09-18,,Y,2026-04-17 15:11:39.195593,MDM_PRODUCT
M41C250LL/A,TW,M41C250FE/A,2022-09-22,,Y,2026-04-17 15:11:39.195597,MDM_PRODUCT
M41C250LL/A,KR,M41C250KH/A,2022-09-23,,Y,2026-04-17 15:11:39.195601,MDM_PRODUCT
M41C250LL/A,IN,M41C250HN/A,2022-10-01,,Y,2026-04-17 15:11:39.195605,MDM_PRODUCT
M41C250LL/A,AU,M41C250X/A,2022-09-19,,Y,2026-04-17 15:11:39.195608,MDM_PRODUCT
M41C250LL/A,NZ,M41C250X/A,2022-09-23,,Y,2026-04-17 15:11:39.195612,MDM_PRODUCT
M41C250LL/A,SG,M41C250ZA/A,2022-09-17,,Y,2026-04-17 15:11:39.195616,MDM_PRODUCT
M41C250LL/A,MY,M41C250D/A,2022-10-04,,Y,2026-04-17 15:11:39.195620,MDM_PRODUCT
M41C250LL/A,TH,M41C250TH/A,2022-10-11,,Y,2026-04-17 15:11:39.195624,MDM_PRODUCT
M41C250LL/A,AE,M41C250AB/A,2022-09-27,,Y,2026-04-17 15:11:39.195628,MDM_PRODUCT
M41C250LL/A,SA,M41C250AB/A,2022-09-27,,Y,2026-04-17 15:11:39.195631,MDM_PRODUCT
MD48A0FLL/A,US,MD48A0FLL/A,2022-09-16,,Y,2026-04-17 15:11:39.195654,MDM_PRODUCT
MD48A0FLL/A,CA,MD48A0FVC/A,2022-09-18,,Y,2026-04-17 15:11:39.195658,MDM_PRODUCT
MD48A0FLL/A,MX,MD48A0FLM/A,2022-09-24,,Y,2026-04-17 15:11:39.195662,MDM_PRODUCT
MD48A0FLL/A,BR,MD48A0FBZ/A,2022-10-05,,Y,2026-04-17 15:11:39.195666,MDM_PRODUCT
MD48A0FLL/A,UK,MD48A0FB/A,2022-09-19,,Y,2026-04-17 15:11:39.195670,MDM_PRODUCT
MD48A0FLL/A,DE,MD48A0FZD/A,2022-09-18,,Y,2026-04-17 15:11:39.195673,MDM_PRODUCT
MD48A0FLL/A,FR,MD48A0FNF/A,2022-09-19,,Y,2026-04-17 15:11:39.195677,MDM_PRODUCT
MD48A0FLL/A,IT,MD48A0FT/A,2022-09-18,,Y,2026-04-17 15:11:39.195681,MDM_PRODUCT
MD48A0FLL/A,ES,MD48A0FY/A,2022-09-19,,Y,2026-04-17 15:11:39.195685,MDM_PRODUCT
MD48A0FLL/A,NL,MD48A0FN/A,2022-09-18,,Y,2026-04-17 15:11:39.195689,MDM_PRODUCT
MD48A0FLL/A,SE,MD48A0FKS/A,2022-09-26,,Y,2026-04-17 15:11:39.195692,MDM_PRODUCT
MD48A0FLL/A,CH,MD48A0FZD/A,2022-09-22,,Y,2026-04-17 15:11:39.195696,MDM_PRODUCT
MD48A0FLL/A,BE,MD48A0FBFN/A,2022-09-23,,Y,2026-04-17 15:11:39.195700,MDM_PRODUCT
MD48A0FLL/A,NO,MD48A0FH/A,2022-09-25,,Y,2026-04-17 15:11:39.195704,MDM_PRODUCT
MD48A0FLL/A,DK,MD48A0FDK/A,2022-09-24,,Y,2026-04-17 15:11:39.195708,MDM_PRODUCT
MD48A0FLL/A,FI,MD48A0FKN/A,2022-09-21,,Y,2026-04-17 15:11:39.195711,MDM_PRODUCT
MD48A0FLL/A,IE,MD48A0FB/A,2022-09-19,,Y,2026-04-17 15:11:39.195715,MDM_PRODUCT
MD48A0FLL/A,AT,MD48A0FZD/A,2022-09-26,,Y,2026-04-17 15:11:39.195719,MDM_PRODUCT
MD48A0FLL/A,PL,MD48A0FZE/A,2022-09-24,,Y,2026-04-17 15:11:39.195723,MDM_PRODUCT
MD48A0FLL/A,TR,MD48A0FTU/A,2022-09-26,,Y,2026-04-17 15:11:39.195727,MDM_PRODUCT
MD48A0FLL/A,ZA,MD48A0FXA/A,2022-09-30,,Y,2026-04-17 15:11:39.195731,MDM_PRODUCT
MD48A0FLL/A,IL,MD48A0FHB/A,2022-09-25,,Y,2026-04-17 15:11:39.195734,MDM_PRODUCT
MD48A0FLL/A,JP,MD48A0FJ/A,2022-09-17,,Y,2026-04-17 15:11:39.195738,MDM_PRODUCT
MD48A0FLL/A,CN,MD48A0FCH/A,2022-09-19,,Y,2026-04-17 15:11:39.195742,MDM_PRODUCT
MD48A0FLL/A,HK,MD48A0FZP/A,2022-09-18,,Y,2026-04-17 15:11:39.195746,MDM_PRODUCT
MD48A0FLL/A,TW,MD48A0FFE/A,2022-09-17,,Y,2026-04-17 15:11:39.195749,MDM_PRODUCT
MD48A0FLL/A,KR,MD48A0FKH/A,2022-09-22,,Y,2026-04-17 15:11:39.195753,MDM_PRODUCT
MD48A0FLL/A,IN,MD48A0FHN/A,2022-10-06,,Y,2026-04-17 15:11:39.195757,MDM_PRODUCT
MD48A0FLL/A,AU,MD48A0FX/A,2022-09-18,,Y,2026-04-17 15:11:39.195761,MDM_PRODUCT
MD48A0FLL/A,NZ,MD48A0FX/A,2022-09-23,,Y,2026-04-17 15:11:39.195765,MDM_PRODUCT
MD48A0FLL/A,SG,MD48A0FZA/A,2022-09-18,,Y,2026-04-17 15:11:39.195769,MDM_PRODUCT
MD48A0FLL/A,MY,MD48A0FD/A,2022-10-04,,Y,2026-04-17 15:11:39.195772,MDM_PRODUCT
MD48A0FLL/A,TH,MD48A0FTH/A,2022-10-11,,Y,2026-04-17 15:11:39.195776,MDM_PRODUCT
MD48A0FLL/A,AE,MD48A0FAB/A,2022-09-28,,Y,2026-04-17 15:11:39.195780,MDM_PRODUCT
MD48A0FLL/A,SA,MD48A0FAB/A,2022-09-24,,Y,2026-04-17 15:11:39.195784,MDM_PRODUCT
ME338BCLL/A,US,ME338BCLL/A,2022-09-16,,Y,2026-04-17 15:11:39.195808,MDM_PRODUCT
ME338BCLL/A,CA,ME338BCVC/A,2022-09-17,,Y,2026-04-17 15:11:39.195812,MDM_PRODUCT
ME338BCLL/A,MX,ME338BCLM/A,2022-09-21,,Y,2026-04-17 15:11:39.195816,MDM_PRODUCT
ME338BCLL/A,BR,ME338BCBZ/A,2022-09-27,,Y,2026-04-17 15:11:39.195820,MDM_PRODUCT
ME338BCLL/A,UK,ME338BCB/A,2022-09-19,,Y,2026-04-17 15:11:39.195824,MDM_PRODUCT
ME338BCLL/A,DE,ME338BCZD/A,2022-09-17,,Y,2026-04-17 15:11:39.195827,MDM_PRODUCT
ME338BCLL/A,FR,ME338BCNF/A,2022-09-18,,Y,2026-04-17 15:11:39.195831,MDM_PRODUCT
ME338BCLL/A,IT,ME338BCT/A,2022-09-18,,Y,2026-04-17 15:11:39.195835,MDM_PRODUCT
ME338BCLL/A,ES,ME338BCY/A,2022-09-17,,Y,2026-04-17 15:11:39.195839,MDM_PRODUCT
ME338BCLL/A,NL,ME338BCN/A,2022-09-19,,Y,2026-04-17 15:11:39.195843,MDM_PRODUCT
ME338BCLL/A,SE,ME338BCKS/A,2022-09-26,,Y,2026-04-17 15:11:39.195847,MDM_PRODUCT
ME338BCLL/A,CH,ME338BCZD/A,2022-09-22,,Y,2026-04-17 15:11:39.195850,MDM_PRODUCT
ME338BCLL/A,BE,ME338BCBFN/A,2022-09-24,,Y,2026-04-17 15:11:39.195854,MDM_PRODUCT
ME338BCLL/A,NO,ME338BCH/A,2022-09-24,,Y,2026-04-17 15:11:39.195858,MDM_PRODUCT
ME338BCLL/A,DK,ME338BCDK/A,2022-09-26,,Y,2026-04-17 15:11:39.195862,MDM_PRODUCT
ME338BCLL/A,FI,ME338BCKN/A,2022-09-21,,Y,2026-04-17 15:11:39.195865,MDM_PRODUCT
ME338BCLL/A,IE,ME338BCB/A,2022-09-21,,Y,2026-04-17 15:11:39.195869,MDM_PRODUCT
ME338BCLL/A,AT,ME338BCZD/A,2022-09-23,,Y,2026-04-17 15:11:39.195873,MDM_PRODUCT
ME338BCLL/A,PL,ME338BCZE/A,2022-09-24,,Y,2026-04-17 15:11:39.195877,MDM_PRODUCT
ME338BCLL/A,TR,ME338BCTU/A,2022-09-30,,Y,2026-04-17 15:11:39.195881,MDM_PRODUCT
ME338BCLL/A,ZA,ME338BCXA/A,2022-10-01,,Y,2026-04-17 15:11:39.195884,MDM_PRODUCT
ME338BCLL/A,IL,ME338BCHB/A,2022-09-28,,Y,2026-04-17 15:11:39.195888,MDM_PRODUCT
ME338BCLL/A,JP,ME338BCJ/A,2022-09-19,,Y,2026-04-17 15:11:39.195892,MDM_PRODUCT
ME338BCLL/A,CN,ME338BCCH/A,2022-09-23,,Y,2026-04-17 15:11:39.195896,MDM_PRODUCT
ME338BCLL/A,HK,ME338BCZP/A,2022-09-17,,Y,2026-04-17 15:11:39.195899,MDM_PRODUCT
ME338BCLL/A,TW,ME338BCFE/A,2022-09-18,,Y,2026-04-17 15:11:39.195903,MDM_PRODUCT
ME338BCLL/A,KR,ME338BCKH/A,2022-09-17,,Y,2026-04-17 15:11:39.195907,MDM_PRODUCT
ME338BCLL/A,IN,ME338BCHN/A,2022-10-12,,Y,2026-04-17 15:11:39.195911,MDM_PRODUCT
ME338BCLL/A,AU,ME338BCX/A,2022-09-18,,Y,2026-04-17 15:11:39.195920,MDM_PRODUCT
ME338BCLL/A,NZ,ME338BCX/A,2022-09-19,,Y,2026-04-17 15:11:39.195924,MDM_PRODUCT
ME338BCLL/A,SG,ME338BCZA/A,2022-09-18,,Y,2026-04-17 15:11:39.195928,MDM_PRODUCT
ME338BCLL/A,MY,ME338BCD/A,2022-10-11,,Y,2026-04-17 15:11:39.195934,MDM_PRODUCT
ME338BCLL/A,TH,ME338BCTH/A,2022-10-06,,Y,2026-04-17 15:11:39.195938,MDM_PRODUCT
ME338BCLL/A,AE,ME338BCAB/A,2022-09-25,,Y,2026-04-17 15:11:39.195942,MDM_PRODUCT
ME338BCLL/A,SA,ME338BCAB/A,2022-09-26,,Y,2026-04-17 15:11:39.195946,MDM_PRODUCT
M583FCELL/A,US,M583FCELL/A,2022-09-16,,Y,2026-04-17 15:11:39.195969,MDM_PRODUCT
M583FCELL/A,CA,M583FCEVC/A,2022-09-17,,Y,2026-04-17 15:11:39.195973,MDM_PRODUCT
M583FCELL/A,MX,M583FCELM/A,2022-09-20,,Y,2026-04-17 15:11:39.195976,MDM_PRODUCT
M583FCELL/A,BR,M583FCEBZ/A,2022-09-28,,Y,2026-04-17 15:11:39.195980,MDM_PRODUCT
M583FCELL/A,UK,M583FCEB/A,2022-09-19,,Y,2026-04-17 15:11:39.195984,MDM_PRODUCT
M583FCELL/A,DE,M583FCEZD/A,2022-09-18,,Y,2026-04-17 15:11:39.195988,MDM_PRODUCT
M583FCELL/A,FR,M583FCENF/A,2022-09-19,,Y,2026-04-17 15:11:39.195991,MDM_PRODUCT
M583FCELL/A,IT,M583FCET/A,2022-09-19,,Y,2026-04-17 15:11:39.195995,MDM_PRODUCT
M583FCELL/A,ES,M583FCEY/A,2022-09-19,,Y,2026-04-17 15:11:39.195999,MDM_PRODUCT
M583FCELL/A,NL,M583FCEN/A,2022-09-17,,Y,2026-04-17 15:11:39.196003,MDM_PRODUCT
M583FCELL/A,SE,M583FCEKS/A,2022-09-19,,Y,2026-04-17 15:11:39.196007,MDM_PRODUCT
M583FCELL/A,CH,M583FCEZD/A,2022-09-22,,Y,2026-04-17 15:11:39.196011,MDM_PRODUCT
M583FCELL/A,BE,M583FCEBFN/A,2022-09-26,,Y,2026-04-17 15:11:39.196014,MDM_PRODUCT
M583FCELL/A,NO,M583FCEH/A,2022-09-20,,Y,2026-04-17 15:11:39.196018,MDM_PRODUCT
M583FCELL/A,DK,M583FCEDK/A,2022-09-23,,Y,2026-04-17 15:11:39.196022,MDM_PRODUCT
M583FCELL/A,FI,M583FCEKN/A,2022-09-20,,Y,2026-04-17 15:11:39.196026,MDM_PRODUCT
M583FCELL/A,IE,M583FCEB/A,2022-09-23,,Y,2026-04-17 15:11:39.196029,MDM_PRODUCT
M583FCELL/A,AT,M583FCEZD/A,2022-09-22,,Y,2026-04-17 15:11:39.196033,MDM_PRODUCT
M583FCELL/A,PL,M583FCEZE/A,2022-09-25,,Y,2026-04-17 15:11:39.196037,MDM_PRODUCT
M583FCELL/A,TR,M583FCETU/A,2022-10-02,,Y,2026-04-17 15:11:39.196041,MDM_PRODUCT
M583FCELL/A,ZA,M583FCEXA/A,2022-10-12,,Y,2026-04-17 15:11:39.196045,MDM_PRODUCT
M583FCELL/A,IL,M583FCEHB/A,2022-09-25,,Y,2026-04-17 15:11:39.196048,MDM_PRODUCT
M583FCELL/A,JP,M583FCEJ/A,2022-09-19,,Y,2026-04-17 15:11:39.196052,MDM_PRODUCT
M583FCELL/A,CN,M583FCECH/A,2022-09-22,,Y,2026-04-17 15:11:39.196056,MDM_PRODUCT
M583FCELL/A,HK,M583FCEZP/A,2022-09-18,,Y,2026-04-17 15:11:39.196060,MDM_PRODUCT
